Incident ID,Incident Date,State,City Or County,Address,Latitude,Longitude,Killed,Injured,Operations,label_col,Classification
1476903,12-Aug-19,Ohio,Canfield,Shields Rd,41.0425572,-80.73607,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1476903,12-Aug-19,Ohio,Canfield,Shields Rd,41.0425572,-80.73607,0,1,N/A,Killed: 0 Injured:1,Children injured self
1476622,11-Aug-19,Illinois,Chicago,1000 block of N Monticello Ave,41.8992104,-87.7179255,0,1,N/A,Killed: 0 Injured:1,Children injured
1476322,10-Aug-19,Missouri,Kansas City,8300 block of Tracy Ave,38.9763649,-94.5744226,1,1,N/A,Killed: 1 Injured:1,Children killed
1477629,10-Aug-19,Pennsylvania,Guys Mills,Guys Mills Rd,41.6302295,-79.9772876,2,0,N/A,Killed: 2 Injured:0,Children killed
1475879,10-Aug-19,Ohio,Cleveland,E 119th St and Miles Ave,41.4452637,-81.599929,0,1,N/A,Killed: 0 Injured:1,Children injured
1474760,9-Aug-19,Texas,Mckinney,5500 McKinney Place Dr,33.1448662,-96.6858366,1,0,N/A,Killed: 1 Injured:0,Children killed
1477115,8-Aug-19,Michigan,Detroit,Pembroke Ave and Lesure St,42.4382365,-83.183178,0,1,N/A,Killed: 0 Injured:1,Children injured
1473603,7-Aug-19,Arkansas,Saint Joe,S Woolum Rd,36.0220263,-92.8191513,0,1,N/A,Killed: 0 Injured:1,Children injured
1472711,6-Aug-19,Ohio,Dayton,3200 block of W Riverview Ave,39.7690389,-84.2405365,0,1,N/A,Killed: 0 Injured:1,Children injured
1474063,3-Aug-19,Ohio,Berea,Nobottom Rd,41.3840254,-81.880237,0,1,N/A,Killed: 0 Injured:1,Children injured
1468996,3-Aug-19,Missouri,Saint Louis,5800 block of MacArthur Ave,38.6879487,-90.2708063,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1468996,3-Aug-19,Missouri,Saint Louis,5800 block of MacArthur Ave,38.6879487,-90.2708063,0,1,N/A,Killed: 0 Injured:1,Children injured self
1466848,3-Aug-19,Louisiana,Shreveport,3000 block of Sunnybrook St,32.4485839,-93.7893084,1,0,N/A,Killed: 1 Injured:0,Children killed
1466705,3-Aug-19,Texas,El Paso,7101 Gateway Blvd,31.7772206,-106.3844619,23,23,N/A,Killed: 23 Injured:23,Children injured
1468333,3-Aug-19,South Carolina,Walterboro,111 Glover St,32.8993436,-80.6581608,0,3,N/A,Killed: 0 Injured:3,Children injured
1466139,2-Aug-19,New Jersey,Newark,Riverside Ct and Grafton Ave,40.773991,-74.1560871,0,2,N/A,Killed: 0 Injured:2,Children injured
1466783,2-Aug-19,Maryland,Pomfret,6550 Bensville Rd,38.5884517,-77.0167959,3,1,N/A,Killed: 3 Injured:1,Children injured
1465898,2-Aug-19,Virginia,Colonial Heights,100 block of Bruce Ave,40.9141393,-73.8955944,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1465898,2-Aug-19,Virginia,Colonial Heights,100 block of Bruce Ave,40.9141393,-73.8955944,1,0,N/A,Killed: 1 Injured:0,Children killed self
1466619,2-Aug-19,Illinois,Chicago,6700 block of S Parnell Ave,41.7724096,-87.6390568,0,1,N/A,Killed: 0 Injured:1,Children injured
1467157,2-Aug-19,Virginia,Suffolk,200 block of N Broad St,36.7315724,-76.5931368,2,3,N/A,Killed: 2 Injured:3,Children injured
1465943,1-Aug-19,Georgia,Midland,N/A,32.1656221,-82.9000751,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1465943,1-Aug-19,Georgia,Midland,N/A,32.1656221,-82.9000751,0,1,N/A,Killed: 0 Injured:1,Children injured by children
1465500,1-Aug-19,Louisiana,New Orleans,3600 block of Cambronne St,29.9666591,-90.1139724,0,1,N/A,Killed: 0 Injured:1,Children injured
1465536,1-Aug-19,Montana,Toston,Crow Creek Rd,46.2497691,-111.6823793,1,0,N/A,Killed: 1 Injured:0,Children killed
1466098,31-Jul-19,Alaska,Anchorage,30900 block of Prudhoe Bay Ave,61.2536549,-149.3050893,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1466098,31-Jul-19,Alaska,Anchorage,30900 block of Prudhoe Bay Ave,61.2536549,-149.3050893,0,1,N/A,Killed: 0 Injured:1,Children injured by children
1466098,31-Jul-19,Alaska,Anchorage,30900 block of Prudhoe Bay Ave,61.2536549,-149.3050893,0,1,N/A,Killed: 0 Injured:1,Children injured self
1466414,31-Jul-19,Louisiana,Ville Platte,700 block of Edward K Thomas St,30.6906475,-92.2585797,0,1,N/A,Killed: 0 Injured:1,Children injured
1464941,30-Jul-19,Arizona,Tucson,4700 block of Linden Street,32.2452146,-110.8926536,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1464941,30-Jul-19,Arizona,Tucson,4700 block of Linden Street,32.2452146,-110.8926536,1,0,N/A,Killed: 1 Injured:0,Children killed by children
1462854,30-Jul-19,Arizona,Tucson,4700 block of E Linden St,32.2452146,-110.8926536,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1462854,30-Jul-19,Arizona,Tucson,4700 block of E Linden St,32.2452146,-110.8926536,1,0,N/A,Killed: 1 Injured:0,Children killed by children
1462222,29-Jul-19,Texas,Waco,900 block of Houston St,31.5785685,-97.1229513,1,1,N/A,Killed: 1 Injured:1,Children injured
1461837,28-Jul-19,Alabama,Birmingham,7527 66th St S,33.5429744,-86.7249566,1,0,N/A,Killed: 1 Injured:0,Children killed
1460448,28-Jul-19,California,Gilroy,7050 Miller Ave,36.9962264,-121.5853281,4,17,N/A,Killed: 4 Injured:17,Children killed
1461352,28-Jul-19,Wisconsin,Chippewa Falls,16964 54th Ave,44.9206607,-91.3278379,5,2,N/A,Killed: 5 Injured:2,Children killed
1461110,28-Jul-19,Illinois,Chicago,9600 block of S Escanaba Ave,41.7209129,-87.5538154,1,0,N/A,Killed: 1 Injured:0,Children killed self
1460984,28-Jul-19,Tennessee,Memphis,900 block of Colgate Rd,35.0775008,-90.0331089,0,1,N/A,Killed: 0 Injured:1,Children injured
1460073,27-Jul-19,Pennsylvania,Allentown,1050 Ironpigs Way,40.6258779,-75.4526799,0,1,N/A,Killed: 0 Injured:1,Children injured
1465606,27-Jul-19,Washington,Seattle,9900 block of 51st Ave S,47.5122931,-122.2693614,0,1,N/A,Killed: 0 Injured:1,Children injured
1458438,26-Jul-19,South Carolina,North Charleston,8465 Patriot Blvd,32.9202168,-80.10711,0,1,N/A,Killed: 0 Injured:1,Children injured
1458844,25-Jul-19,Alabama,Birmingham,400 Block of Burgundy Rd,33.6191949,-86.696651,0,2,N/A,Killed: 0 Injured:2,Children injured
1458243,25-Jul-19,Wisconsin,Milwaukee,N 44th St and W Keefe Ave,43.082515,-87.9685508,0,1,N/A,Killed: 0 Injured:1,Children injured
1456233,24-Jul-19,Texas,Port Arthur,5600 block of Grant Ave,29.8849504,-93.939947,0,1,N/A,Killed: 0 Injured:1,Children injured
1457620,24-Jul-19,Virginia,Norfolk,800 block of E Princess Anne Rd,36.8584013,-76.2756764,0,1,N/A,Killed: 0 Injured:1,Children injured
1459303,24-Jul-19,California,Compton,123 N Rose Ave,33.8975262,-118.2195848,0,2,N/A,Killed: 0 Injured:2,Children injured
1457725,24-Jul-19,Montana,Whitefish,4400 block of US 93,48.4276594,-114.4678544,3,0,N/A,Killed: 3 Injured:0,Children killed
1458082,24-Jul-19,Indiana,Gary,24th Ave and Buchanan St,41.575117,-87.3525296,0,1,N/A,Killed: 0 Injured:1,Children injured
1455042,22-Jul-19,Georgia,Atlanta,770 Deckner Ave SW,33.713002,-84.4130399,1,1,N/A,Killed: 1 Injured:1,Children injured
1458791,22-Jul-19,Pennsylvania,Cheltenham,7900 block of Jenkintown Rd,40.0623925,-75.1044285,0,1,N/A,Killed: 0 Injured:1,Children injured
1455449,22-Jul-19,Tennessee,Nashville,Dr DB Todd Jr Blvd and Buchanan St,36.1800641,-86.811026,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1455449,22-Jul-19,Tennessee,Nashville,Dr DB Todd Jr Blvd and Buchanan St,36.1800641,-86.811026,0,1,N/A,Killed: 0 Injured:1,Children injured self
1454324,22-Jul-19,Indiana,Indianapolis,3636 Mission Dr,39.8203397,-86.2718493,0,1,N/A,Killed: 0 Injured:1,Children injured
1453789,21-Jul-19,New York,New York (Manhattan),1615 Madison Ave,40.7951252,-73.9478762,0,1,N/A,Killed: 0 Injured:1,Children injured
1452927,20-Jul-19,Illinois,Chicago,7200 block of S Paulina St,41.7629351,-87.6664547,0,1,N/A,Killed: 0 Injured:1,Children injured
1452782,20-Jul-19,Florida,Pensacola (West Pensacola),Wyoming Dr and New York Dr,30.43635,-87.270292,2,0,N/A,Killed: 2 Injured:0,Children killed
1452826,19-Jul-19,Pennsylvania,Reading,100 block of W Oley St,40.3459849,-75.9355392,0,1,N/A,Killed: 0 Injured:1,Children injured
1452378,19-Jul-19,Missouri,Saint Louis,4700 block of Page Blvd,38.6578973,-90.2554451,1,0,N/A,Killed: 1 Injured:0,Children killed
1451409,18-Jul-19,New York,Albany,3rd St and Elizabeth St,42.6689238,-73.769667,0,1,N/A,Killed: 0 Injured:1,Children injured
1451573,18-Jul-19,District of Columbia,Washington,2700 block of Naylor Rd SE,38.8588865,-76.9681924,1,0,N/A,Killed: 1 Injured:0,Children killed
1480001,18-Jul-19,New Mexico,Crownpoint,N/A,35.6780769,-108.1511785,0,2,N/A,Killed: 0 Injured:2,Children injured
1450791,17-Jul-19,Florida,Fort Lauderdale (Lauderhill),3124 NW 19th St,26.1507155,-80.1878444,0,2,N/A,Killed: 0 Injured:2,Children injured
1450902,17-Jul-19,California,Los Angeles,Wilmington Ave and 111th St,33.9343121,-118.2390552,0,1,N/A,Killed: 0 Injured:1,Children injured
1450611,16-Jul-19,Iowa,Des Moines,1003 Day St,41.5965327,-93.63082,3,0,N/A,Killed: 3 Injured:0,Children killed
1449434,16-Jul-19,California,Hanford,Iona Ave,36.284045,-119.6430944,0,1,N/A,Killed: 0 Injured:1,Children injured
1533775,16-Jul-19,Connecticut,Bristol,Park St,41.6724318,-72.9595222,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1448217,15-Jul-19,North Carolina,Durham,601 McNeil Ln,35.9889094,-78.8840191,0,1,N/A,Killed: 0 Injured:1,Children injured
1446941,13-Jul-19,Alabama,Hope Hull,100 block of Vista Del Verde Dr,32.2584412,-86.3504386,1,2,N/A,Killed: 1 Injured:2,Children injured
1446631,13-Jul-19,Wisconsin,Milwaukee,42nd St and Townsend St,43.081095,-87.9654859,1,0,N/A,Killed: 1 Injured:0,Children killed
1446662,12-Jul-19,Tennessee,Memphis,2119 E Alcy Rd,35.0770106,-89.9938797,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1446431,12-Jul-19,Oklahoma,Oklahoma City (Midwest City),S Midwest Blvd and Reno Ave,35.4640538,-97.3885545,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1446431,12-Jul-19,Oklahoma,Oklahoma City (Midwest City),S Midwest Blvd and Reno Ave,35.4640538,-97.3885545,0,1,N/A,Killed: 0 Injured:1,Children injured by children
1447070,11-Jul-19,California,Hemet,400 block of South Carmalita St,33.7421001,-116.9694525,1,1,N/A,Killed: 1 Injured:1,Children injured
1445174,10-Jul-19,Kentucky,Louisville,100 block of Saunders Ct,38.2456345,-85.7913212,0,1,N/A,Killed: 0 Injured:1,Children injured
1442623,8-Jul-19,North Carolina,Manson,Ellington Rd,36.4966653,-78.288683700000007,2,1,N/A,Killed: 2 Injured:1,Children killed
1443639,8-Jul-19,California,Fresno,N Winery Ave and E Yale Ave,36.7701724,-119.7317442,0,1,N/A,Killed: 0 Injured:1,Children injured
1441026,6-Jul-19,North Carolina,Winston Salem (Winston-salem),2891 Cole Ridge Cir,36.0668812,-80.1796067,1,0,N/A,Killed: 1 Injured:0,Children killed
1440265,5-Jul-19,Texas,Houston,300 Benmar Dr,29.9436056,-95.4038463,0,1,N/A,Killed: 0 Injured:1,Children injured
1439208,4-Jul-19,Texas,Fort Worth,3100 block of Hanger Ave,32.720579,-97.2808254,0,1,N/A,Killed: 0 Injured:1,Children injured
1439489,4-Jul-19,Massachusetts,Boston,613 Dudley St,42.3199043,-71.0711671,0,2,N/A,Killed: 0 Injured:2,Children injured
1439723,4-Jul-19,Florida,Saint Petersburg,300 Block of Kingfish Dr SE,27.7353228,-82.6323521,0,1,N/A,Killed: 0 Injured:1,Children injured
1443335,4-Jul-19,North Carolina,Grimesland,2957 Birdsong Cir,35.5874901,-77.2657598,0,2,N/A,Killed: 0 Injured:2,Children picked up/fired
1443335,4-Jul-19,North Carolina,Grimesland,2957 Birdsong Cir,35.5874901,-77.2657598,0,2,N/A,Killed: 0 Injured:2,Children injured by children
1441980,4-Jul-19,Texas,Victoria,2000 block of E Forrest St,28.7936792,-96.987567,0,1,N/A,Killed: 0 Injured:1,Children injured
1438998,3-Jul-19,Louisiana,New Orleans,7000 block of Bundy Rd,30.0349969,-89.986675,0,1,N/A,Killed: 0 Injured:1,Children injured
1438703,3-Jul-19,Louisiana,New Orleans,N/A,30.0380814,-89.9727164,0,1,N/A,Killed: 0 Injured:1,Children injured
1438133,2-Jul-19,California,Port Hueneme,100 block of E Pearl St,34.1501468,-119.199396,0,2,N/A,Killed: 0 Injured:2,Children injured
1438084,2-Jul-19,Texas,Spring,2800 block of Trailing Vine Rd,30.0502788,-95.3913443,1,2,N/A,Killed: 1 Injured:2,Children killed
1436811,1-Jul-19,Ohio,Cleveland,3800 block of E 186th St,41.4560632,-81.5477514,0,1,N/A,Killed: 0 Injured:1,Children injured
1436805,1-Jul-19,Georgia,Warner Robins,200 block of Strawbridge Ln,32.5682437,-83.6468338,0,1,N/A,Killed: 0 Injured:1,Children injured
1436964,1-Jul-19,New York,Rochester,Ripley St,43.1656102,-77.580483,0,3,N/A,Killed: 0 Injured:3,Children injured
1436286,30-Jun-19,Georgia,Decatur,2823 Misty Waters Dr,33.7185584,-84.271869,0,1,N/A,Killed: 0 Injured:1,Children injured
1437767,30-Jun-19,Arizona,Glendale,5531 N 61st Lane,33.5180023,-112.1919463,2,0,N/A,Killed: 2 Injured:0,Children killed
1435408,30-Jun-19,District of Columbia,Washington,800 block of Southern Ave SE,38.8273127,-76.9947723,0,3,N/A,Killed: 0 Injured:3,Children injured
1437037,30-Jun-19,Louisiana,Lafayette,100 block of Northern Ave,30.2337623,-91.9954121,1,0,N/A,Killed: 1 Injured:0,Children killed self
1435360,29-Jun-19,Arizona,Green Valley,I-19 and E Esperanza Rd,31.8704706,-110.9892406,1,2,N/A,Killed: 1 Injured:2,Children injured
1436464,29-Jun-19,Texas,Tyler,1400 block of S Glenwood Blvd,32.334009,-95.3128714,0,2,N/A,Killed: 0 Injured:2,Children injured
1434639,28-Jun-19,Louisiana,Shreveport,3800 block of Elmer Ln,32.4946674,-93.7998807,1,0,N/A,Killed: 1 Injured:0,Children killed self
1436046,28-Jun-19,Connecticut,New Haven,Thompson St,41.3274663,-72.9322566,0,1,N/A,Killed: 0 Injured:1,Children injured
1435050,28-Jun-19,Indiana,Indianapolis,2900 block of Barnes Ave,39.808233,-86.1827973,0,1,N/A,Killed: 0 Injured:1,Children injured
1433132,27-Jun-19,Texas,Fort Worth,2105 Sanborn St,32.7472626,-97.2841066,0,2,N/A,Killed: 0 Injured:2,Children picked up/fired
1433132,27-Jun-19,Texas,Fort Worth,2105 Sanborn St,32.7472626,-97.2841066,0,2,N/A,Killed: 0 Injured:2,Children injured by children
1433891,27-Jun-19,Arkansas,Little Rock,12 Karon Ct,34.7373307,-92.3787203,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1433942,27-Jun-19,Tennessee,Nashville,1100 block of Joseph Ave,36.1901752,-86.7719971,0,1,N/A,Killed: 0 Injured:1,Children injured
1433062,27-Jun-19,Georgia,Gainesville,4821 Poplar Springs Rd,34.2020174,-83.7961,2,0,N/A,Killed: 2 Injured:0,Children killed
1432181,26-Jun-19,Tennessee,Memphis,1515 N Watkins St,35.1806881,-90.0092355,0,1,N/A,Killed: 0 Injured:1,Children injured
1432147,25-Jun-19,Kentucky,Danville,29 JE Woods Dr,37.6354967,-84.7700645,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1432147,25-Jun-19,Kentucky,Danville,29 JE Woods Dr,37.6354967,-84.7700645,0,1,N/A,Killed: 0 Injured:1,Children injured self
1430514,24-Jun-19,Florida,Jacksonville,11000 Block of Alexandra Dr,30.4458961,-81.6902114,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1430514,24-Jun-19,Florida,Jacksonville,11000 Block of Alexandra Dr,30.4458961,-81.6902114,0,1,N/A,Killed: 0 Injured:1,Children injured by children
1430164,24-Jun-19,Tennessee,Memphis,3670 Pershing Park Dr,35.2254052,-90.0126776,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1430164,24-Jun-19,Tennessee,Memphis,3670 Pershing Park Dr,35.2254052,-90.0126776,1,0,N/A,Killed: 1 Injured:0,Children killed by children
1429887,24-Jun-19,Florida,Port Saint Lucie,1900 SE Hillmoor Dr,27.2829682,-80.2910142,2,1,N/A,Killed: 2 Injured:1,Children killed
1430620,24-Jun-19,Texas,Houston,5000 block of Paradise Ln,29.6454956,-95.3510577,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1430620,24-Jun-19,Texas,Houston,5000 block of Paradise Ln,29.6454956,-95.3510577,0,1,N/A,Killed: 0 Injured:1,Children injured by children
1430620,24-Jun-19,Texas,Houston,5000 block of Paradise Ln,29.6454956,-95.3510577,0,1,N/A,Killed: 0 Injured:1,Children injured self
1429521,23-Jun-19,California,Fresno,5th Street and Hammond Ave,36.7586205,-119.7657475,0,1,N/A,Killed: 0 Injured:1,Children injured
1429325,23-Jun-19,Georgia,Columbus,8082 Veterans Pkwy,32.5643031,-84.9333096,0,3,N/A,Killed: 0 Injured:3,Children injured
1429333,23-Jun-19,South Carolina,Anderson,1209 West End Ave,34.512742,-82.6619522,1,2,N/A,Killed: 1 Injured:2,Children killed
1429333,23-Jun-19,South Carolina,Anderson,1209 West End Ave,34.512742,-82.6619522,1,2,N/A,Killed: 1 Injured:2,Children injured
1429406,23-Jun-19,Mississippi,Jackson,Ginger Dr,32.3409698,-90.2631667,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1429406,23-Jun-19,Mississippi,Jackson,Ginger Dr,32.3409698,-90.2631667,1,0,N/A,Killed: 1 Injured:0,Children killed self
1429551,23-Jun-19,New Mexico,Chaparral,422 Escondido St,32.0251932,-106.3573821,0,1,N/A,Killed: 0 Injured:1,Children injured
1429563,23-Jun-19,California,Oakland,2311 Embarcadero,37.7756051,-122.2405331,0,1,N/A,Killed: 0 Injured:1,Children picked up/fired
1429563,23-Jun-19,California,Oakland,2311 Embarcadero,37.7756051,-122.2405331,0,1,N/A,Killed: 0 Injured:1,Children injured by children
1429563,23-Jun-19,California,Oakland,2311 Embarcadero,37.7756051,-122.2405331,0,1,N/A,Killed: 0 Injured:1,Children injured self
1429688,23-Jun-19,Michigan,Grand Rapids,900 block of Temple Street,42.9389627,-85.646879,0,1,N/A,Killed: 0 Injured:1,Children injured
1429399,22-Jun-19,Virginia,Hampton,1st St and E Pembroke Ave,37.0404966,-76.2917672,0,4,N/A,Killed: 0 Injured:4,Children injured
1429327,22-Jun-19,South Carolina,Beaufort,Lawing Dr,32.4510835,-80.7562579,0,2,N/A,Killed: 0 Injured:2,Children injured
1428871,22-Jun-19,Missouri,Saint Joseph,1600 block of Beattie St,39.7778239,-94.8416152,0,1,N/A,Killed: 0 Injured:1,Children injured
1428280,21-Jun-19,Texas,Katy,28200 block of S Firethorne Rd,29.75188,-95.8553798,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1428280,21-Jun-19,Texas,Katy,28200 block of S Firethorne Rd,29.75188,-95.8553798,1,0,N/A,Killed: 1 Injured:0,Children killed self
1433964,21-Jun-19,Alabama,Mobile,146 Yester Oaks Dr,30.6807071,-88.1346291,0,0,N/A,Killed: 0 Injured:0,Children picked up/fired
1428774,21-Jun-19,Michigan,Detroit,9900 block of Whitcomb,42.3680355,-83.1949375,1,1,N/A,Killed: 1 Injured:1,Children injured
1427218,20-Jun-19,South Carolina,Greenville,Dronfield Dr,34.9033969,-82.4055023,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1427218,20-Jun-19,South Carolina,Greenville,Dronfield Dr,34.9033969,-82.4055023,1,0,N/A,Killed: 1 Injured:0,Children killed by children
1427218,20-Jun-19,South Carolina,Greenville,Dronfield Dr,34.9033969,-82.4055023,1,0,N/A,Killed: 1 Injured:0,Children killed self
1426953,20-Jun-19,New York,Brooklyn,Lincoln Pl and Schenectady Ave,40.6698942,-73.9338001,0,2,N/A,Killed: 0 Injured:2,Children injured
1427641,20-Jun-19,Texas,San Antonio,1300 block of Allende Dr,29.4178032,-98.5621015,0,1,N/A,Killed: 0 Injured:1,Children injured
1429770,18-Jun-19,Wisconsin,Milwaukee,N 45th St and W Concordia Ave,43.0791435,-87.9697817,1,0,N/A,Killed: 1 Injured:0,Children picked up/fired
1429770,18-Jun-19,Wisconsin,Milwaukee,N 45th St and W Concordia Ave,43.0791435,-87.9697817,1,0,N/A,Killed: 1 Injured:0,Children killed self
1424941,17-Jun-19,Arkansas,Dardanelle,South 3rd St,35.2151942,-93.1539482,2,0,N/A,Killed: 2 Injured:0,Children killed
1424395,17-Jun-19,Wisconsin,Kenosha,2000 block of 60th St,42.5809547,-87.8339384,1,0,N/A,Killed: 1 Injured:0,Children killed self
1423678,16-Jun-19,Tennessee,Covington,1200 block of College St,35.5536999,-89.6486281,0,1,N/A,Killed: 0 Injured:1,Children injured
1423152,15-Jun-19,Arkansas,Pine Bluff,S Main St and E 27th Ave,34.2022632,-92.0026031,0,2,N/A,Killed: 0 Injured:2,Children injured
1422938,15-Jun-19,Florida,Winter Park,7528 Park Promenade Dr,28.5913363,-81.2831538,2,1,N/A,Killed: 2 Injured:1,Children injured
1424504,15-Jun-19,Texas,Big Spring,2400 block of US-87,32.1940426,-101.4774762,0,1,N/A,Killed: 0 Injured:1,Children injured
1423015,15-Jun-19,Iowa,West Des Moines,935 65th St,41.5824851,-93.7954674,4,0,N/A,Killed: 4 Injured:0,Children killed
1421801,13-Jun-19,Illinois,Chicago,4900 block of N Kedzie Ave,41.970506,-87.708855,0,3,N/A,Killed: 0 Injured:3,Children injured
1422332,13-Jun-19,Missouri,Saint Louis,N Grand Blvd and Lindell Blvd,38.6372411,-90.2327791,0,1,N/A,Killed: 0 Injured:1,Children injured
1420662,12-Jun-19,Georgia,Columbus,700 block of Andrea Dr,32.4593382,-84.889763,0,1,N/A,Killed: 0 Injured:1,Children injured
1420962,12-Jun-19,Mississippi,Brookhaven,2457 Grant Rd,31.6207899,-90.4308757,1,0,N/A,Killed: 1 Injured:0,Children killed
1421241,12-Jun-19,Georgia,Gray,N/A,NA,NA,1,0,N/A,Killed: 1 Injured:0,Children killed by children
1419431,10-Jun-19,South Carolina,North Charleston,2800 block of Ranger Drive,32.8568569,-80.0000815,1,0,N/A,Killed: 1 Injured:0,Children killed
1418854,10-Jun-19,Tennessee,Maryville,419 Savannah Village Drive,35.724782,-83.996769,2,0,N/A,Killed: 2 Injured:0,Children killed
1419519,10-Jun-19,Missouri,Saint Louis,1500 block of 20th St,38.6280868,-90.2097431,1,0,N/A,Killed: 1 Injured:0,Children killed
1420257,10-Jun-19,Virginia,Roanoke,748 Westwood Blvd NW,37.288413,-79.995163,0,1,N/A,Killed: 0 Injured:1,Children injured self
1418610,9-Jun-19,Missouri,Saint Louis,4600 block of Michigan Ave,38.5728858,-90.2400863,1,1,N/A,Killed: 1 Injured:1,Children killed
1418610,9-Jun-19,Missouri,Saint Louis,4600 block of Michigan Ave,38.5728858,-90.2400863,1,1,N/A,Killed: 1 Injured:1,Children injured
